,Symbol,Company,Owner,Relationship,Date,Cost,# Shares,Value($),Total Shares,Filing,Type,currentprice,movingaverage
33,RH,RH,Krane Hilary K,Director,"Jun 27, 2022",$270.50,138,37329,6702,"Jun 28, 2022, 09:45 PM",sell,237.32000732421875,432.7023903740777
34,PD,"PagerDuty, Inc.",Tejada Jennifer,Chief Executive Officer,"Jun 24, 2022",$28.14,75000,2110815,37952,"Jun 28, 2022, 09:27 PM",sell,25.770000457763672,32.58877779642741
35,VLDR,"Velodyne Lidar, Inc.",Hall David S.,Affiliate,"Jun 28, 2022",$1.14,750000,857250,5760160,"Jun 28, 2022, 08:12 PM",sell,1.0199999809265137,3.618500007523431
36,VLDR,"Velodyne Lidar, Inc.",Hall David S.,Affiliate,"Jun 27, 2022",$1.17,462806,539586,6510160,"Jun 28, 2022, 08:12 PM",sell,1.0199999809265137,3.618500007523431
37,SWAV,"Shockwave Medical, Inc.",Zacharias Isaac,"President, CCO","Jun 27, 2022",$198.00,4000,792000,78563,"Jun 28, 2022, 08:01 PM",sell,194.3699951171875,178.84344486660427
38,BLFS,BIOLIFE SOLUTIONS INC,Wichterman Troy,Chief Financial Officer,"Jun 24, 2022",$15.95,456,7273,44799,"Jun 28, 2022, 08:00 PM",sell,14.5600004196167,27.74827788670858
39,ZEN,"Zendesk, Inc.",Gennaro Norman,President of Sales,"Jun 24, 2022",$75.50,7000,528500,29813,"Jun 28, 2022, 07:55 PM",sell,74.61000061035156,104.7086664835612
40,OCX,Oncocyte Corp,"PURA VIDA INVESTMENTS, LLC",10% Owner,"Jun 24, 2022",$1.03,52981,54713,8520146,"Jun 28, 2022, 07:48 PM",sell,0.8600000143051147,1.827311110165384
41,OCX,Oncocyte Corp,"PURA VIDA INVESTMENTS, LLC",10% Owner,"Jun 24, 2022",$1.03,46405,47922,7462643,"Jun 28, 2022, 07:48 PM",sell,0.8600000143051147,1.827311110165384
42,CDMO,"Avid Bioservices, Inc.",Hancock Richard B,Director,"Jun 24, 2022",$16.02,2463,39454,40188,"Jun 28, 2022, 07:38 PM",sell,15.170000076293945,21.355722210142346
43,CDMO,"Avid Bioservices, Inc.",Hancock Richard B,Director,"Jun 27, 2022",$16.07,7537,121086,38936,"Jun 28, 2022, 07:38 PM",sell,15.170000076293945,21.355722210142346
44,CRM,"Salesforce, Inc.",Benioff Marc,Chairman and Co-CEO,"Jun 28, 2022",$175.40,2300,403413,28763062,"Jun 28, 2022, 07:22 PM",sell,170.61000061035156,223.34588894314237
45,ALT,"Altimmune, Inc.",Roberts M Scot,Chief Scientific Officer,"Jun 27, 2022",$12.00,37352,448254,17700,"Jun 28, 2022, 07:00 PM",sell,11.770000457763672,7.912055558628506
46,HRMY,"Harmony Biosciences Holdings, Inc.",Nielsen Jack,Director,"Jun 27, 2022",$52.37,86209,4514765,3750044,"Jun 28, 2022, 06:34 PM",sell,50.47999954223633,41.997527821858725
47,HRMY,"Harmony Biosciences Holdings, Inc.",Nielsen Jack,Director,"Jun 24, 2022",$52.06,11528,600148,3836253,"Jun 28, 2022, 06:34 PM",sell,50.47999954223633,41.997527821858725
48,HRMY,"Harmony Biosciences Holdings, Inc.",Nielsen Jack,Director,"Jun 28, 2022",$52.10,2726,142025,3747318,"Jun 28, 2022, 06:34 PM",sell,50.47999954223633,41.997527821858725
49,PLYA,Playa Hotels & Resorts N.V.,Peterson Karl Mr.,Director,"Jun 27, 2022",$7.00,20000,140000,2874033,"Jun 28, 2022, 06:33 PM",sell,6.929999828338623,8.174111069573296
50,UPST,"Upstart Holdings, Inc.",Nicoll Alison,General Counsel and Secretary,"Jun 24, 2022",$40.31,15000,604576,412983,"Jun 28, 2022, 06:32 PM",sell,32.189998626708984,137.05008280012342
51,PLTR,Palantir Technologies Inc.,Taylor Ryan D.,See Remarks,"Jun 24, 2022",$10.11,77607,784591,606526,"Jun 28, 2022, 06:27 PM",sell,9.229999542236328,14.883777729670207
52,PLTR,Palantir Technologies Inc.,Buckley Jeffrey,See Remarks,"Jun 24, 2022",$10.00,21342,213420,368081,"Jun 28, 2022, 06:25 PM",sell,9.229999542236328,14.883777729670207
53,SFM,"Sprouts Farmers Market, Inc.",Sinclair Jack,Chief Executive Officer,"Jun 27, 2022",$25.65,26536,680648,293591,"Jun 28, 2022, 06:19 PM",sell,25.6200008392334,27.760444429185654
54,UBX,"Unity Biotechnology, Inc.",Dananberg Jamie,Chief Medical Officer,"Jun 27, 2022",$0.59,4398,2595,672136,"Jun 28, 2022, 06:11 PM",sell,0.6000000238418579,1.346733331018024
55,UBX,"Unity Biotechnology, Inc.",Ghosh Anirvan,Chief Executive Officer,"Jun 27, 2022",$0.59,12149,7168,1007362,"Jun 28, 2022, 06:07 PM",sell,0.6000000238418579,1.346733331018024
56,MNMD,Mind Medicine (MindMed) Inc.,Barrow Robert,Chief Executive Officer,"Jun 27, 2022",$0.70,36762,25733,3918857,"Jun 28, 2022, 06:05 PM",sell,0.6669999957084656,1.3545055515236324
57,MNMD,Mind Medicine (MindMed) Inc.,Karlin Dan,Chief Medical Officer,"Jun 27, 2022",$0.70,26238,18367,4051481,"Jun 28, 2022, 06:04 PM",sell,0.6669999957084656,1.3545055515236324
58,RLAY,"Relay Therapeutics, Inc.",Porter Andy,Chief Administrative Officer,"Jun 27, 2022",$20.31,265,5382,46323,"Jun 28, 2022, 06:03 PM",sell,16.790000915527344,25.760555601119997
59,TNET,"TRINET GROUP, INC.",Goldfield Burton M.,"PRESIDENT, CEO and DIRECTOR","Jun 24, 2022",$75.60,6250,472489,229718,"Jun 28, 2022, 06:02 PM",sell,75.58999633789062,90.42261132134331
60,CDNS,CADENCE DESIGN SYSTEMS INC,TAN LIP BU,Director,"Jun 24, 2022",$153.88,50000,7694194,641418,"Jun 28, 2022, 06:02 PM",sell,150.9199981689453,160.14261101616754
61,RLAY,"Relay Therapeutics, Inc.",Catinazzo Thomas,Chief Financial Officer,"Jun 27, 2022",$20.31,300,6093,52952,"Jun 28, 2022, 05:59 PM",sell,16.790000915527344,25.760555601119997
62,ACHR,Archer Aviation Inc.,Goldstein Adam D,Chief Executive Officer,"Jun 24, 2022",$4.08,2700000,11022480,0,"Jun 28, 2022, 05:58 PM",sell,2.9200000762939453,4.677388878663381
63,NRDY,Nerdy Inc.,"LIGHT STREET CAPITAL MANAGEMENT, LLC",10% Owner,"Jun 24, 2022",$2.86,6100,17445,9033943,"Jun 28, 2022, 05:57 PM",sell,2.3299999237060547,4.804222236076991
64,RBOT,Vicarious Surgical Inc.,Sachs Adam David,President and CEO,"Jun 28, 2022",$3.20,8578,27410,1299590,"Jun 28, 2022, 05:57 PM",sell,2.9700000286102295,7.2047222336133325
65,RBOT,Vicarious Surgical Inc.,Sachs Adam David,President and CEO,"Jun 27, 2022",$3.45,11329,39127,1308168,"Jun 28, 2022, 05:57 PM",sell,2.9700000286102295,7.2047222336133325
66,RLAY,"Relay Therapeutics, Inc.",Adams Brian,Chief Legal Officer,"Jun 27, 2022",$20.31,300,6093,63576,"Jun 28, 2022, 05:56 PM",sell,16.790000915527344,25.760555601119997
67,PHR,"Phreesia, Inc.",Davidoff Michael J.,"SVP, Payer Business","Jun 24, 2022",$25.11,5046,126705,110509,"Jun 28, 2022, 05:56 PM",sell,25.100000381469727,36.782388824886745
68,RLAY,"Relay Therapeutics, Inc.",Bergstrom Donald A,"President, R&D","Jun 27, 2022",$20.31,999,20290,91494,"Jun 28, 2022, 05:53 PM",sell,16.790000915527344,25.760555601119997
69,RLAY,"Relay Therapeutics, Inc.",Bergstrom Donald A,"President, R&D","Jun 24, 2022",$20.00,8000,160000,92493,"Jun 28, 2022, 05:53 PM",sell,16.790000915527344,25.760555601119997
70,BGNE,"BeiGene, Ltd.",Wang Lai,Global Head of R&D,"Jun 27, 2022",$177.32,458,81215,0,"Jun 28, 2022, 05:32 PM",sell,162.2899932861328,232.38377766079373
71,ZTS,Zoetis Inc.,Lagano Roxanne,Executive Vice President,"Jun 27, 2022",$175.00,4334,758450,23687,"Jun 28, 2022, 05:29 PM",sell,173.9199981689453,196.9394440544976
72,CRM,"Salesforce, Inc.",Benioff Marc,Chairman and Co-CEO,"Jun 27, 2022",$182.05,2300,418706,28762347,"Jun 28, 2022, 05:25 PM",sell,170.61000061035156,223.34588894314237
73,ZETA,Zeta Global Holdings Corp.,Ravella Satish,"Senior Vice President, Finance","Jun 27, 2022",$5.23,1576,8249,237652,"Jun 28, 2022, 05:17 PM",sell,4.489999771118164,9.186444478564793
74,PCVX,"Vaxcyte, Inc.",PICKERING GRANT,Chief Executive Officer,"Jun 24, 2022",$21.01,747,15696,694456,"Jun 28, 2022, 05:14 PM",sell,20.700000762939453,22.680000019073486
75,PCVX,"Vaxcyte, Inc.",PICKERING GRANT,Chief Executive Officer,"Jun 28, 2022",$21.00,10000,210000,345660,"Jun 28, 2022, 05:14 PM",sell,20.700000762939453,22.680000019073486
76,SYBT,"Stock Yards Bancorp, Inc.",Rehm Michael,Executive Vice President,"Jun 28, 2022",$59.52,500,29759,10613,"Jun 28, 2022, 05:11 PM",sell,59.310001373291016,58.61638880835639
77,TYME,"TYME TECHNOLOGIES, INC.",Demurjian Michael,10% Owner,"Jun 28, 2022",$0.27,60000,16074,23048846,"Jun 28, 2022, 05:08 PM",sell,0.2750000059604645,0.5023499990502993
78,GO,Grocery Outlet Holding Corp.,Sheedy Robert Joseph Jr.,President,"Jun 27, 2022",$43.12,6667,287481,66242,"Jun 28, 2022, 05:07 PM",sell,42.900001525878906,30.24355559878879
79,PCT,"PureCycle Technologies, Inc.",Scott John Stewart,Director,"Jun 27, 2022",$7.68,92000,706523,1435709,"Jun 28, 2022, 05:06 PM",sell,6.929999828338623,9.132333328988818
80,NDAQ,"NASDAQ, INC.",SKULE JEREMY,Executive Vice President,"Jun 24, 2022",$160.00,1400,224000,21504,"Jun 28, 2022, 05:05 PM",sell,153.05999755859375,180.0422218322754
81,GO,Grocery Outlet Holding Corp.,Lindberg Eric J. Jr.,Chief Executive Officer,"Jun 27, 2022",$43.13,25000,1078250,76114,"Jun 28, 2022, 05:03 PM",sell,42.900001525878906,30.24355559878879
82,LOTZ,"CarLotz, Inc.",Peker Lev,CEO,"Jun 24, 2022",$0.46,18923,8780,80915,"Jun 28, 2022, 04:47 PM",sell,0.4180000126361847,1.9252055553926362
83,PB,PROSPERITY BANCSHARES INC,Fisk George A.,Director,"Jun 28, 2022",$70.38,1100,77418,92511,"Jun 28, 2022, 04:40 PM",sell,68.37999725341797,72.16100018819174
84,PB,PROSPERITY BANCSHARES INC,Fisk George A.,Director,"Jun 27, 2022",$69.50,1200,83400,93611,"Jun 28, 2022, 04:40 PM",sell,68.37999725341797,72.16100018819174
85,UTHR,UNITED THERAPEUTICS Corp,CAUSEY CHRISTOPHER,Director,"Jun 27, 2022",$236.79,5000,1183950,675,"Jun 28, 2022, 04:37 PM",sell,238.2899932861328,196.7116668701172
86,QTNT,Quotient Ltd,Buckle Isabelle,Director,"May 02, 2022",$0.52,2209,1156,29207,"Jun 28, 2022, 04:35 PM",sell,0.25,1.4339444431993695
87,QTNT,Quotient Ltd,McDonough Brian,Director,"May 02, 2022",$0.52,2124,1111,71694,"Jun 28, 2022, 04:35 PM",sell,0.25,1.4339444431993695
88,DLR,"DIGITAL REALTY TRUST, INC.",Corey Dyer,"EVP, CHIEF REVENUE OFFICER","Jun 24, 2022",$137.27,2504,343724,11689,"Jun 28, 2022, 04:35 PM",sell,127.4000015258789,148.00911059909396
89,UTHR,UNITED THERAPEUTICS Corp,Olian Judy D.,Director,"Jun 27, 2022",$240.34,10000,2403440,8930,"Jun 28, 2022, 04:30 PM",sell,238.2899932861328,196.7116668701172
90,ARQT,"Arcutis Biotherapeutics, Inc.",ORBIMED ADVISORS LLC,10% Owner,"Jun 24, 2022",$21.31,341971,7287402,3534537,"Jun 28, 2022, 04:29 PM",sell,22.1200008392334,18.926000049379137
91,TREC,TRECORA RESOURCES,Carter Nicholas,Director,"Jan 15, 2020",$7.10,5000,35500,408892,"Jun 28, 2022, 04:22 PM",sell,9.8100004196167,8.64638889895545
92,RBOT,Vicarious Surgical Inc.,Morris June,"CLO, GC and Secretary","Jun 27, 2022",$3.61,2266,8180,343347,"Jun 28, 2022, 04:18 PM",sell,2.9700000286102295,7.2047222336133325
93,SPXC,SPX CORP,Swann John William III,"Pres., Heating and Location &","Jun 24, 2022",$55.10,12422,684452,83472,"Jun 28, 2022, 04:15 PM",sell,51.029998779296875,53.46072218153212
94,CELC,Celcuity Inc.,Buller Richard E,Director,"Jun 24, 2022",$9.47,300,2841,10498,"Jun 28, 2022, 04:13 PM",sell,9.0,11.07355555958218
95,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 29, 2022",$21.18,1213,25692,45890,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
96,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 28, 2022",$21.65,10000,216462,51184,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
97,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 28, 2022",$21.68,10000,216830,47103,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
98,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 27, 2022",$21.34,8000,170738,61184,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
99,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 27, 2022",$21.34,8000,170710,57103,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
100,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 26, 2022",$21.65,3700,80093,69184,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
101,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"May 02, 2022",$21.07,3000,63217,46971,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
102,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 26, 2022",$21.74,3773,82043,65103,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
103,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"May 02, 2022",$21.11,3000,63332,42890,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
104,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 29, 2022",$21.29,1213,25819,49971,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
1,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"May 02, 2022",$21.11,3000,63332,42890,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
2,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 29, 2022",$21.29,1213,25819,49971,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
3,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 26, 2022",$21.74,3773,82043,65103,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
4,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 29, 2022",$21.18,1213,25692,45890,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
5,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 28, 2022",$21.65,10000,216462,51184,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
6,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 28, 2022",$21.68,10000,216830,47103,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
7,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 27, 2022",$21.34,8000,170738,61184,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
8,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 26, 2022",$21.65,3700,80093,69184,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
9,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"May 02, 2022",$21.07,3000,63217,46971,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
10,FET,"FORUM ENERGY TECHNOLOGIES, INC.","SCF Partners, Inc.",Member of Group,"Apr 27, 2022",$21.34,8000,170710,57103,"Jun 28, 2022, 04:11 PM",sell,20.530000686645508,20.786388964123198
11,TDOC,"Teladoc Health, Inc.",Murthy Mala,CHIEF FINANCIAL OFFICER,"Jun 27, 2022",$37.32,4053,151242,27295,"Jun 28, 2022, 04:10 PM",sell,34.349998474121094,76.80299978256225
12,DBX,"DROPBOX, INC.",Young Timothy H.,President,"Jun 24, 2022",$22.29,15000,334358,1632257,"Jun 28, 2022, 04:10 PM",sell,21.31999969482422,23.821388901604546
13,CPB,CAMPBELL SOUP CO,Polomski Stanley,Senior VP and Controller,"Jun 27, 2022",$48.20,10335,498147,28176,"Jun 28, 2022, 04:10 PM",sell,48.400001525878906,44.34455560048421
14,BRZE,"Braze, Inc.",Hyman Jonathan,Chief Technology Officer,"Jun 27, 2022",$40.03,10000,400265,8800,"Jun 28, 2022, 04:09 PM",sell,35.47999954223633,49.24896117619106
15,BRZE,"Braze, Inc.",Hyman Jonathan,Chief Technology Officer,"Jun 24, 2022",$40.00,10000,400000,0,"Jun 28, 2022, 04:09 PM",sell,35.47999954223633,49.24896117619106
16,HSY,HERSHEY CO,Raup Charles R,"President, U.S.","Jun 27, 2022",$220.90,1512,334001,16737,"Jun 28, 2022, 04:07 PM",sell,218.91000366210938,201.37833387586807
17,AGL,"agilon health, inc.",Desai Veeral,Chief Strategy & Dev. Officer,"Jun 24, 2022",$22.50,106357,2393033,278211,"Jun 28, 2022, 04:07 PM",sell,21.260000228881836,21.606888866424562
18,SMTI,Sanara MedTech Inc.,Fleming Zachary B.,Chief Executive Officer,"Jun 24, 2022",$21.00,457,9597,39313,"Jun 28, 2022, 04:05 PM",sell,20.75,26.530555640326607
19,ALT,"Altimmune, Inc.",Jorkasky Diane,Director,"Jun 27, 2022",$11.75,17610,206944,0,"Jun 28, 2022, 04:05 PM",sell,11.770000457763672,7.912055558628506
20,VRTX,VERTEX PHARMACEUTICALS INC / MA,Kewalramani Reshma,CEO & President,"Jun 24, 2022",$291.30,11689,3405006,111153,"Jun 28, 2022, 04:05 PM",sell,280.3500061035156,234.5454449971517
21,ALBO,"ALBIREO PHARMA, INC.",Stephenson Pamela,Chief Commercial Officer,"Jun 27, 2022",$19.47,461,8976,45755,"Jun 28, 2022, 04:02 PM",sell,19.18000030517578,27.34238888422648
22,GPRO,"GoPro, Inc.",Jahnke Dean,"SVP, Global Sales, CM, RE","Jun 24, 2022",$6.12,14089,86246,248339,"Jun 28, 2022, 04:02 PM",sell,5.599999904632568,8.720166662004258
23,JSPR,"Jasper Therapeutics, Inc.",Lis William,Director,"Jun 27, 2022",$2.08,24743,51404,40486,"Jun 28, 2022, 04:01 PM",sell,1.9500000476837158,5.521666677130593
24,JSPR,"Jasper Therapeutics, Inc.",Lis William,Director,"Jun 24, 2022",$2.02,24743,50030,65229,"Jun 28, 2022, 04:01 PM",sell,1.9500000476837158,5.521666677130593
25,DNLI,Denali Therapeutics Inc.,Tessier-Lavigne Marc,Director,"Mar 23, 2022",$33.83,20000,676583,2035968,"Jun 28, 2022, 03:07 PM",sell,28.979999542236328,35.600055408477786
26,LLY,ELI LILLY & Co,LILLY ENDOWMENT INC,10% Owner,"Jun 27, 2022",$329.05,41857,13772837,104161953,"Jun 28, 2022, 01:54 PM",sell,323.0,271.40333370632595
27,SYBT,"Stock Yards Bancorp, Inc.",Poindexter Philip,President,"Jun 27, 2022",$59.18,3219,190490,41040,"Jun 28, 2022, 11:54 AM",sell,59.310001373291016,58.61638880835639
28,VZIO,Vizio Holding Corp.,AmTRAN Technology Co. Ltd.,10% Owner,"Jun 27, 2022",$8.08,70000,565600,13185877,"Jun 28, 2022, 11:36 AM",sell,7.039999961853027,13.571500086784363
29,VIVO,MERIDIAN BIOSCIENCE INC,Kenny John P.,Chief Executive Officer,"Jun 27, 2022",$30.39,61437,1866788,265131,"Jun 28, 2022, 09:42 AM",sell,31.5,23.424722237057157
30,VIVO,MERIDIAN BIOSCIENCE INC,Kenny John P.,Chief Executive Officer,"Jun 24, 2022",$30.00,13559,406836,265131,"Jun 28, 2022, 09:42 AM",sell,31.5,23.424722237057157
31,SLDP,"Solid Power, Inc.","Volta Energy Technologies, LLC",10% Owner,"Jun 24, 2022",$6.25,33824,211403,3137745,"Jun 28, 2022, 09:00 AM",sell,5.480000019073486,8.870333335134719
32,SLDP,"Solid Power, Inc.","Volta Energy Technologies, LLC",10% Owner,"Jun 24, 2022",$6.25,187402,1171281,2246794,"Jun 28, 2022, 09:00 AM",sell,5.480000019073486,8.870333335134719
33,SLDP,"Solid Power, Inc.","Volta Energy Technologies, LLC",10% Owner,"Jun 24, 2022",$6.25,235853,1474105,12015268,"Jun 28, 2022, 09:00 AM",sell,5.480000019073486,8.870333335134719
34,BMEA,"Biomea Fusion, Inc.","A2A Pharmaceuticals, Inc.",10% Owner,"Jun 24, 2022",$11.76,34658,407578,4365342,"Jun 28, 2022, 07:51 AM",sell,11.399999618530273,7.463305538230472
35,PNRG,PRIMEENERGY RESOURCES CORP,DE ROTHSCHILD ROBERT,10% Owner,"Jun 23, 2022",$77.93,1721,134120,385216,"Jun 27, 2022, 09:33 PM",sell,78.97000122070312,73.78077795240614
36,PNRG,PRIMEENERGY RESOURCES CORP,DE ROTHSCHILD ROBERT,10% Owner,"Jun 27, 2022",$76.02,1558,118439,382058,"Jun 27, 2022, 09:33 PM",sell,78.97000122070312,73.78077795240614
37,MNRL,"Brigham Minerals, Inc.","PBRA, LLC",Director,"Jun 23, 2022",$25.21,3803,95886,0,"Jun 27, 2022, 09:02 PM",sell,25.010000228881836,24.312111133999295
38,MNRL,"Brigham Minerals, Inc.","PBRA, LLC",Director,"Jun 23, 2022",$25.21,23638,595992,0,"Jun 27, 2022, 09:02 PM",sell,25.010000228881836,24.312111133999295
39,MNRL,"Brigham Minerals, Inc.","PBRA, LLC",Director,"Jun 23, 2022",$25.21,14062,354549,0,"Jun 27, 2022, 09:02 PM",sell,25.010000228881836,24.312111133999295
40,ADAP,Adaptimmune Therapeutics PLC,Rawcliffe Adrian,Chief Executive Officer,"Jun 27, 2022",$1.63,2562,4176,3290,"Jun 27, 2022, 09:01 PM",sell,1.7100000381469727,2.928527777062522
41,TOST,"Toast, Inc.","Technology Investment Dining Group, LLC",10% Owner,"Jun 27, 2022",$14.72,341156,5021816,8618317,"Jun 27, 2022, 08:00 PM",sell,13.15999984741211,27.83449994723002
42,TOST,"Toast, Inc.","Technology Investment Dining Group, LLC",10% Owner,"Jun 24, 2022",$15.02,1500000,22530001,8959473,"Jun 27, 2022, 08:00 PM",sell,13.15999984741211,27.83449994723002
43,TOST,"Toast, Inc.","Technology Investment Dining Group, LLC",10% Owner,"Jun 23, 2022",$14.81,548352,8119303,10722787,"Jun 27, 2022, 08:00 PM",sell,13.15999984741211,27.83449994723002
44,TMDX,"TransMedics Group, Inc.",Carey John F,VP of Operations,"Jun 27, 2022",$32.59,3320,108199,379,"Jun 27, 2022, 07:59 PM",sell,31.5,22.93616665204366
45,TMDX,"TransMedics Group, Inc.",Carey John F,VP of Operations,"Jun 24, 2022",$32.57,2956,96277,379,"Jun 27, 2022, 07:59 PM",sell,31.5,22.93616665204366
46,HYMC,HYCROFT MINING HOLDING CORP,Sprott Eric,10% Owner,"Jun 24, 2022",$1.27,5000000,6375000,18408240,"Jun 27, 2022, 07:42 PM",sell,1.149999976158142,1.1072388884094027
47,DUOL,"Duolingo, Inc.",Hacker Severin,"Chief Tech Officer, Co-Founder","Jun 23, 2022",$98.39,20000,1967803,19600,"Jun 27, 2022, 07:13 PM",sell,89.80000305175781,103.98288866678874
48,DUOL,"Duolingo, Inc.",Chen Stephen C.,General Counsel,"Jun 24, 2022",$103.52,25358,2625109,46394,"Jun 27, 2022, 07:11 PM",sell,89.80000305175781,103.98288866678874
49,ROIV,Roivant Sciences Ltd.,Kumar Rakhi,Chief Accounting Officer,"Jun 23, 2022",$4.34,1635,7096,146021,"Jun 27, 2022, 07:00 PM",sell,4.489999771118164,6.295944448312124
50,ROIV,Roivant Sciences Ltd.,Gline Matthew,CEO,"Jun 23, 2022",$4.34,19855,86171,1244802,"Jun 27, 2022, 07:00 PM",sell,4.489999771118164,6.295944448312124
51,ROIV,Roivant Sciences Ltd.,Venker Eric,President & COO,"Jun 23, 2022",$4.34,16402,71185,1116590,"Jun 27, 2022, 07:00 PM",sell,4.489999771118164,6.295944448312124
52,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,7637,384,2269223,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
53,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,852,43,253123,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
54,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 24, 2022",$0.05,25,1,33711357,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
55,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,12065,607,3584804,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
56,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,2629,132,781217,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
57,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,597,30,177434,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
58,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,113460,5707,33711382,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
59,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,2629,132,781217,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
60,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,751,38,223186,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
61,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,5259,265,1562434,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
62,GULTU,Gulf Coast Ultra Deep Royalty Trust,SUBIN NEIL S,10% Owner,"Jun 23, 2022",$0.05,851,43,252884,"Jun 27, 2022, 06:20 PM",sell,0.05000000074505806,0.034700000177447995
